path,valid
/home/user/robeson/fastai2/train/005128.tif,0
/home/user/robeson/fastai2/train/011724.tif,0
/home/user/robeson/fastai2/train/010952.tif,0
/home/user/robeson/fastai2/train/011886.tif,0
/home/user/robeson/fastai2/train/012541.tif,0
/home/user/robeson/fastai2/train/001509.tif,0
/home/user/robeson/fastai2/train/014192.tif,0
/home/user/robeson/fastai2/train/004316.tif,0
/home/user/robeson/fastai2/train/012085.tif,0
/home/user/robeson/fastai2/train/000907.tif,0
/home/user/robeson/fastai2/train/015485.tif,0
/home/user/robeson/fastai2/train/003553.tif,0
/home/user/robeson/fastai2/train/011538.tif,0
/home/user/robeson/fastai2/train/013572.tif,0
/home/user/robeson/fastai2/train/006650.tif,0
/home/user/robeson/fastai2/train/011566.tif,0
/home/user/robeson/fastai2/train/012031.tif,0
/home/user/robeson/fastai2/train/002835.tif,0
/home/user/robeson/fastai2/train/009277.tif,0
/home/user/robeson/fastai2/train/011361.tif,0
/home/user/robeson/fastai2/train/001530.tif,0
/home/user/robeson/fastai2/train/004376.tif,0
/home/user/robeson/fastai2/train/002436.tif,0
/home/user/robeson/fastai2/train/001122.tif,0
/home/user/robeson/fastai2/train/004038.tif,0
/home/user/robeson/fastai2/train/011657.tif,0
/home/user/robeson/fastai2/train/010087.tif,0
/home/user/robeson/fastai2/train/008226.tif,0
/home/user/robeson/fastai2/train/015589.tif,0
/home/user/robeson/fastai2/train/004552.tif,0
/home/user/robeson/fastai2/train/011086.tif,0
/home/user/robeson/fastai2/train/001058.tif,0
/home/user/robeson/fastai2/train/011051.tif,0
/home/user/robeson/fastai2/train/015255.tif,0
/home/user/robeson/fastai2/train/003101.tif,0
/home/user/robeson/fastai2/train/014334.tif,0
/home/user/robeson/fastai2/train/000187.tif,0
/home/user/robeson/fastai2/train/012447.tif,0
/home/user/robeson/fastai2/train/008935.tif,0
/home/user/robeson/fastai2/train/003166.tif,0
/home/user/robeson/fastai2/train/001192.tif,0
/home/user/robeson/fastai2/train/011963.tif,0
/home/user/robeson/fastai2/train/006222.tif,0
/home/user/robeson/fastai2/train/012997.tif,0
/home/user/robeson/fastai2/train/012706.tif,0
/home/user/robeson/fastai2/train/010025.tif,0
/home/user/robeson/fastai2/train/013071.tif,0
/home/user/robeson/fastai2/train/005011.tif,0
/home/user/robeson/fastai2/train/006547.tif,0
/home/user/robeson/fastai2/train/005320.tif,0
/home/user/robeson/fastai2/train/007681.tif,0
/home/user/robeson/fastai2/train/015670.tif,0
/home/user/robeson/fastai2/train/004116.tif,0
/home/user/robeson/fastai2/train/005024.tif,0
/home/user/robeson/fastai2/train/002594.tif,0
/home/user/robeson/fastai2/train/013853.tif,0
/home/user/robeson/fastai2/train/003484.tif,0
/home/user/robeson/fastai2/train/008186.tif,0
/home/user/robeson/fastai2/train/006724.tif,0
/home/user/robeson/fastai2/train/005210.tif,0
/home/user/robeson/fastai2/train/014344.tif,0
/home/user/robeson/fastai2/train/000554.tif,0
/home/user/robeson/fastai2/train/006221.tif,0
/home/user/robeson/fastai2/train/015906.tif,0
/home/user/robeson/fastai2/train/012268.tif,0
/home/user/robeson/fastai2/train/009225.tif,0
/home/user/robeson/fastai2/train/005919.tif,0
/home/user/robeson/fastai2/train/014517.tif,0
/home/user/robeson/fastai2/train/000130.tif,0
/home/user/robeson/fastai2/train/002700.tif,0
/home/user/robeson/fastai2/train/000508.tif,0
/home/user/robeson/fastai2/train/007739.tif,0
/home/user/robeson/fastai2/train/009076.tif,0
/home/user/robeson/fastai2/train/001279.tif,0
/home/user/robeson/fastai2/train/015420.tif,0
/home/user/robeson/fastai2/train/010311.tif,0
/home/user/robeson/fastai2/train/005728.tif,0
/home/user/robeson/fastai2/train/010591.tif,0
/home/user/robeson/fastai2/train/004281.tif,0
/home/user/robeson/fastai2/train/007690.tif,0
/home/user/robeson/fastai2/train/008296.tif,0
/home/user/robeson/fastai2/train/007153.tif,0
/home/user/robeson/fastai2/train/000942.tif,0
/home/user/robeson/fastai2/train/006709.tif,0
/home/user/robeson/fastai2/train/009040.tif,0
/home/user/robeson/fastai2/train/007908.tif,0
/home/user/robeson/fastai2/train/004042.tif,0
/home/user/robeson/fastai2/train/011396.tif,0
/home/user/robeson/fastai2/train/010056.tif,0
/home/user/robeson/fastai2/train/011292.tif,0
/home/user/robeson/fastai2/train/011189.tif,0
/home/user/robeson/fastai2/train/011414.tif,0
/home/user/robeson/fastai2/train/000238.tif,0
/home/user/robeson/fastai2/train/000193.tif,0
/home/user/robeson/fastai2/train/011891.tif,0
/home/user/robeson/fastai2/train/010760.tif,0
/home/user/robeson/fastai2/train/015757.tif,0
/home/user/robeson/fastai2/train/013768.tif,0
/home/user/robeson/fastai2/train/014806.tif,0
/home/user/robeson/fastai2/train/012322.tif,0
/home/user/robeson/fastai2/train/005277.tif,0
/home/user/robeson/fastai2/train/015557.tif,0
/home/user/robeson/fastai2/train/014937.tif,0
/home/user/robeson/fastai2/train/008203.tif,0
/home/user/robeson/fastai2/train/011669.tif,0
/home/user/robeson/fastai2/train/002003.tif,0
/home/user/robeson/fastai2/train/007646.tif,0
/home/user/robeson/fastai2/train/010382.tif,0
/home/user/robeson/fastai2/train/012156.tif,0
/home/user/robeson/fastai2/train/006874.tif,0
/home/user/robeson/fastai2/train/005285.tif,0
/home/user/robeson/fastai2/train/006834.tif,0
/home/user/robeson/fastai2/train/005294.tif,0
/home/user/robeson/fastai2/train/010334.tif,0
/home/user/robeson/fastai2/train/014029.tif,0
/home/user/robeson/fastai2/train/009505.tif,0
/home/user/robeson/fastai2/train/009841.tif,0
/home/user/robeson/fastai2/train/010508.tif,0
/home/user/robeson/fastai2/train/012045.tif,0
/home/user/robeson/fastai2/train/009884.tif,0
/home/user/robeson/fastai2/train/006954.tif,0
/home/user/robeson/fastai2/train/010292.tif,0
/home/user/robeson/fastai2/train/001066.tif,0
/home/user/robeson/fastai2/train/014838.tif,0
/home/user/robeson/fastai2/train/008345.tif,0
/home/user/robeson/fastai2/train/004425.tif,0
/home/user/robeson/fastai2/train/007825.tif,0
/home/user/robeson/fastai2/train/015309.tif,0
/home/user/robeson/fastai2/train/001101.tif,0
/home/user/robeson/fastai2/train/004840.tif,0
/home/user/robeson/fastai2/train/015205.tif,0
/home/user/robeson/fastai2/train/003105.tif,0
/home/user/robeson/fastai2/train/000335.tif,0
/home/user/robeson/fastai2/train/003491.tif,0
/home/user/robeson/fastai2/train/002386.tif,0
/home/user/robeson/fastai2/train/008070.tif,0
/home/user/robeson/fastai2/train/015759.tif,0
/home/user/robeson/fastai2/train/012603.tif,0
/home/user/robeson/fastai2/train/000333.tif,0
/home/user/robeson/fastai2/train/006257.tif,0
/home/user/robeson/fastai2/train/001148.tif,0
/home/user/robeson/fastai2/train/004842.tif,0
/home/user/robeson/fastai2/train/012912.tif,0
/home/user/robeson/fastai2/train/000460.tif,0
/home/user/robeson/fastai2/train/014662.tif,0
/home/user/robeson/fastai2/train/002231.tif,0
/home/user/robeson/fastai2/train/010709.tif,0
/home/user/robeson/fastai2/train/013870.tif,0
/home/user/robeson/fastai2/train/007730.tif,0
/home/user/robeson/fastai2/train/004071.tif,0
/home/user/robeson/fastai2/train/007996.tif,0
/home/user/robeson/fastai2/train/000791.tif,0
/home/user/robeson/fastai2/train/010682.tif,0
/home/user/robeson/fastai2/train/009217.tif,0
/home/user/robeson/fastai2/train/005419.tif,0
/home/user/robeson/fastai2/train/011613.tif,0
/home/user/robeson/fastai2/train/005925.tif,0
/home/user/robeson/fastai2/train/009879.tif,0
/home/user/robeson/fastai2/train/006249.tif,0
/home/user/robeson/fastai2/train/003021.tif,0
/home/user/robeson/fastai2/train/013908.tif,0
/home/user/robeson/fastai2/train/008780.tif,0
/home/user/robeson/fastai2/train/006482.tif,0
/home/user/robeson/fastai2/train/008593.tif,0
/home/user/robeson/fastai2/train/014056.tif,0
/home/user/robeson/fastai2/train/001882.tif,0
/home/user/robeson/fastai2/train/001024.tif,0
/home/user/robeson/fastai2/train/015372.tif,0
/home/user/robeson/fastai2/train/015648.tif,0
/home/user/robeson/fastai2/train/001823.tif,0
/home/user/robeson/fastai2/train/009461.tif,0
/home/user/robeson/fastai2/train/011293.tif,0
/home/user/robeson/fastai2/train/012104.tif,0
/home/user/robeson/fastai2/train/008690.tif,0
/home/user/robeson/fastai2/train/012364.tif,0
/home/user/robeson/fastai2/train/009320.tif,0
/home/user/robeson/fastai2/train/010275.tif,0
/home/user/robeson/fastai2/train/007809.tif,0
/home/user/robeson/fastai2/train/011716.tif,0
/home/user/robeson/fastai2/train/008811.tif,0
/home/user/robeson/fastai2/train/004445.tif,0
/home/user/robeson/fastai2/train/014077.tif,0
/home/user/robeson/fastai2/train/006277.tif,0
/home/user/robeson/fastai2/train/013901.tif,0
/home/user/robeson/fastai2/train/001128.tif,0
/home/user/robeson/fastai2/train/002440.tif,0
/home/user/robeson/fastai2/train/014553.tif,0
/home/user/robeson/fastai2/train/015030.tif,0
/home/user/robeson/fastai2/train/003648.tif,0
/home/user/robeson/fastai2/train/010914.tif,0
/home/user/robeson/fastai2/train/000113.tif,0
/home/user/robeson/fastai2/train/000490.tif,0
/home/user/robeson/fastai2/train/013915.tif,0
/home/user/robeson/fastai2/train/012804.tif,0
/home/user/robeson/fastai2/train/002233.tif,0
/home/user/robeson/fastai2/train/014187.tif,0
/home/user/robeson/fastai2/train/011350.tif,0
/home/user/robeson/fastai2/train/003936.tif,0
/home/user/robeson/fastai2/train/009969.tif,0
/home/user/robeson/fastai2/train/009164.tif,0
/home/user/robeson/fastai2/train/004839.tif,0
/home/user/robeson/fastai2/train/012060.tif,0
/home/user/robeson/fastai2/train/012264.tif,0
/home/user/robeson/fastai2/train/000969.tif,0
/home/user/robeson/fastai2/train/013605.tif,0
/home/user/robeson/fastai2/train/014090.tif,0
/home/user/robeson/fastai2/train/002540.tif,0
/home/user/robeson/fastai2/train/014739.tif,0
/home/user/robeson/fastai2/train/000724.tif,0
/home/user/robeson/fastai2/train/002980.tif,0
/home/user/robeson/fastai2/train/004910.tif,0
/home/user/robeson/fastai2/train/010136.tif,0
/home/user/robeson/fastai2/train/005807.tif,0
/home/user/robeson/fastai2/train/006404.tif,0
/home/user/robeson/fastai2/train/005561.tif,0
/home/user/robeson/fastai2/train/012027.tif,0
/home/user/robeson/fastai2/train/008824.tif,0
/home/user/robeson/fastai2/train/006492.tif,0
/home/user/robeson/fastai2/train/014980.tif,0
/home/user/robeson/fastai2/train/015249.tif,0
/home/user/robeson/fastai2/train/008407.tif,0
/home/user/robeson/fastai2/train/010557.tif,0
/home/user/robeson/fastai2/train/003851.tif,0
/home/user/robeson/fastai2/train/002522.tif,0
/home/user/robeson/fastai2/train/011205.tif,0
/home/user/robeson/fastai2/train/012892.tif,0
/home/user/robeson/fastai2/train/004968.tif,0
/home/user/robeson/fastai2/train/011888.tif,0
/home/user/robeson/fastai2/train/014830.tif,0
/home/user/robeson/fastai2/train/010011.tif,0
/home/user/robeson/fastai2/train/015085.tif,0
/home/user/robeson/fastai2/train/001916.tif,0
/home/user/robeson/fastai2/train/004271.tif,0
/home/user/robeson/fastai2/train/000769.tif,0
/home/user/robeson/fastai2/train/012111.tif,0
/home/user/robeson/fastai2/train/004098.tif,0
/home/user/robeson/fastai2/train/004356.tif,0
/home/user/robeson/fastai2/train/006858.tif,0
/home/user/robeson/fastai2/train/004620.tif,0
/home/user/robeson/fastai2/train/002946.tif,0
/home/user/robeson/fastai2/train/007590.tif,0
/home/user/robeson/fastai2/train/007156.tif,0
/home/user/robeson/fastai2/train/008390.tif,0
/home/user/robeson/fastai2/train/015027.tif,0
/home/user/robeson/fastai2/train/001957.tif,0
/home/user/robeson/fastai2/train/001341.tif,0
/home/user/robeson/fastai2/train/005325.tif,0
/home/user/robeson/fastai2/train/013131.tif,0
/home/user/robeson/fastai2/train/009675.tif,0
/home/user/robeson/fastai2/train/015869.tif,0
/home/user/robeson/fastai2/train/008483.tif,0
/home/user/robeson/fastai2/train/000098.tif,0
/home/user/robeson/fastai2/train/012238.tif,0
/home/user/robeson/fastai2/train/002823.tif,0
/home/user/robeson/fastai2/train/007379.tif,0
/home/user/robeson/fastai2/train/001662.tif,0
/home/user/robeson/fastai2/train/010109.tif,0
/home/user/robeson/fastai2/train/009443.tif,0
/home/user/robeson/fastai2/train/011377.tif,0
/home/user/robeson/fastai2/train/000272.tif,0
/home/user/robeson/fastai2/train/005798.tif,0
/home/user/robeson/fastai2/train/002490.tif,0
/home/user/robeson/fastai2/train/006073.tif,0
/home/user/robeson/fastai2/train/004478.tif,0
/home/user/robeson/fastai2/train/002586.tif,0
/home/user/robeson/fastai2/train/006078.tif,0
/home/user/robeson/fastai2/train/008614.tif,0
/home/user/robeson/fastai2/train/004607.tif,0
/home/user/robeson/fastai2/train/015797.tif,0
/home/user/robeson/fastai2/train/012566.tif,0
/home/user/robeson/fastai2/train/013728.tif,0
/home/user/robeson/fastai2/train/008410.tif,0
/home/user/robeson/fastai2/train/008113.tif,0
/home/user/robeson/fastai2/train/006294.tif,0
/home/user/robeson/fastai2/train/005030.tif,0
/home/user/robeson/fastai2/train/002511.tif,0
/home/user/robeson/fastai2/train/014035.tif,0
/home/user/robeson/fastai2/train/006655.tif,0
/home/user/robeson/fastai2/train/004670.tif,0
/home/user/robeson/fastai2/train/003481.tif,0
/home/user/robeson/fastai2/train/007224.tif,0
/home/user/robeson/fastai2/train/004828.tif,0
/home/user/robeson/fastai2/train/007978.tif,0
/home/user/robeson/fastai2/train/011948.tif,0
/home/user/robeson/fastai2/train/003609.tif,0
/home/user/robeson/fastai2/train/012463.tif,0
/home/user/robeson/fastai2/train/011021.tif,0
/home/user/robeson/fastai2/train/015645.tif,0
/home/user/robeson/fastai2/train/004077.tif,0
/home/user/robeson/fastai2/train/005039.tif,0
/home/user/robeson/fastai2/train/002749.tif,0
/home/user/robeson/fastai2/train/005548.tif,0
/home/user/robeson/fastai2/train/007514.tif,0
/home/user/robeson/fastai2/train/015495.tif,0
/home/user/robeson/fastai2/train/011653.tif,0
/home/user/robeson/fastai2/train/002801.tif,0
/home/user/robeson/fastai2/train/006866.tif,0
/home/user/robeson/fastai2/train/012270.tif,0
/home/user/robeson/fastai2/train/001513.tif,0
/home/user/robeson/fastai2/train/009730.tif,0
/home/user/robeson/fastai2/train/004386.tif,0
/home/user/robeson/fastai2/train/014046.tif,0
/home/user/robeson/fastai2/train/007189.tif,0
/home/user/robeson/fastai2/train/013556.tif,0
/home/user/robeson/fastai2/train/001627.tif,0
/home/user/robeson/fastai2/train/009806.tif,0
/home/user/robeson/fastai2/train/012052.tif,0
/home/user/robeson/fastai2/train/015373.tif,0
/home/user/robeson/fastai2/train/006616.tif,0
/home/user/robeson/fastai2/train/001245.tif,0
/home/user/robeson/fastai2/train/003692.tif,0
/home/user/robeson/fastai2/train/012811.tif,0
/home/user/robeson/fastai2/train/008357.tif,0
/home/user/robeson/fastai2/train/006919.tif,0
/home/user/robeson/fastai2/train/014855.tif,0
/home/user/robeson/fastai2/train/001049.tif,0
/home/user/robeson/fastai2/train/003455.tif,0
/home/user/robeson/fastai2/train/011490.tif,0
/home/user/robeson/fastai2/train/008477.tif,0
/home/user/robeson/fastai2/train/008638.tif,0
/home/user/robeson/fastai2/train/003012.tif,0
/home/user/robeson/fastai2/train/002234.tif,0
/home/user/robeson/fastai2/train/006133.tif,0
/home/user/robeson/fastai2/train/003453.tif,0
/home/user/robeson/fastai2/train/014451.tif,0
/home/user/robeson/fastai2/train/011509.tif,0
/home/user/robeson/fastai2/train/005211.tif,0
/home/user/robeson/fastai2/train/013892.tif,0
/home/user/robeson/fastai2/train/011738.tif,0
/home/user/robeson/fastai2/train/014062.tif,0
/home/user/robeson/fastai2/train/009307.tif,0
/home/user/robeson/fastai2/train/007696.tif,0
/home/user/robeson/fastai2/train/010444.tif,0
/home/user/robeson/fastai2/train/014343.tif,0
/home/user/robeson/fastai2/train/006911.tif,0
/home/user/robeson/fastai2/train/001278.tif,0
/home/user/robeson/fastai2/train/002214.tif,0
/home/user/robeson/fastai2/train/015564.tif,0
/home/user/robeson/fastai2/train/011880.tif,0
/home/user/robeson/fastai2/train/012441.tif,0
/home/user/robeson/fastai2/train/002174.tif,0
/home/user/robeson/fastai2/train/009939.tif,0
/home/user/robeson/fastai2/train/005403.tif,0
/home/user/robeson/fastai2/train/014837.tif,0
/home/user/robeson/fastai2/train/006146.tif,0
/home/user/robeson/fastai2/train/010071.tif,0
/home/user/robeson/fastai2/train/001731.tif,0
/home/user/robeson/fastai2/train/011286.tif,0
/home/user/robeson/fastai2/train/007882.tif,0
/home/user/robeson/fastai2/train/007422.tif,0
/home/user/robeson/fastai2/train/015070.tif,0
/home/user/robeson/fastai2/train/000455.tif,0
/home/user/robeson/fastai2/train/015565.tif,0
/home/user/robeson/fastai2/train/007412.tif,0
/home/user/robeson/fastai2/train/008123.tif,0
/home/user/robeson/fastai2/train/001883.tif,0
/home/user/robeson/fastai2/train/006530.tif,0
/home/user/robeson/fastai2/train/004734.tif,0
/home/user/robeson/fastai2/train/006887.tif,0
/home/user/robeson/fastai2/train/013365.tif,0
/home/user/robeson/fastai2/train/007043.tif,0
/home/user/robeson/fastai2/train/002363.tif,0
/home/user/robeson/fastai2/train/013634.tif,0
/home/user/robeson/fastai2/train/005348.tif,0
/home/user/robeson/fastai2/train/000777.tif,0
/home/user/robeson/fastai2/train/011024.tif,0
/home/user/robeson/fastai2/train/010654.tif,0
/home/user/robeson/fastai2/train/010941.tif,0
/home/user/robeson/fastai2/train/005198.tif,0
/home/user/robeson/fastai2/train/014930.tif,0
/home/user/robeson/fastai2/train/014431.tif,0
/home/user/robeson/fastai2/train/006946.tif,0
/home/user/robeson/fastai2/train/010499.tif,0
/home/user/robeson/fastai2/train/009709.tif,0
/home/user/robeson/fastai2/train/014022.tif,0
/home/user/robeson/fastai2/train/007026.tif,0
/home/user/robeson/fastai2/train/009198.tif,0
/home/user/robeson/fastai2/train/008643.tif,0
/home/user/robeson/fastai2/train/002935.tif,0
/home/user/robeson/fastai2/train/008646.tif,0
/home/user/robeson/fastai2/train/007123.tif,0
/home/user/robeson/fastai2/train/010773.tif,0
/home/user/robeson/fastai2/train/007414.tif,0
/home/user/robeson/fastai2/train/013053.tif,0
/home/user/robeson/fastai2/train/012379.tif,0
/home/user/robeson/fastai2/train/004115.tif,0
/home/user/robeson/fastai2/train/005969.tif,0
/home/user/robeson/fastai2/train/008675.tif,0
/home/user/robeson/fastai2/train/010354.tif,0
/home/user/robeson/fastai2/train/008050.tif,0
/home/user/robeson/fastai2/train/001834.tif,0
/home/user/robeson/fastai2/train/007115.tif,0
/home/user/robeson/fastai2/train/002615.tif,0
/home/user/robeson/fastai2/train/010235.tif,0
